variable,ISO,region,scenario,year,value
Needing both heating and cooling,BOL,Bolivia,STEPS,2040,13.4
Needing both heating and cooling,BRN,Brunei Darussalam,STEPS,2040,0.0
Needing both heating and cooling,BHR,Bahrain,STEPS,2040,0.0
Needing both heating and cooling,CXR,Christmas Island,STEPS,2040,0.0
Needing both heating and cooling,TKM,Turkmenistan,STEPS,2040,100.0
Needing both heating and cooling,MMR,Myanmar,STEPS,2040,0.2
Needing both heating and cooling,NZL,New Zealand,STEPS,2040,53.2
Needing both heating and cooling,UGA,Uganda,STEPS,2040,0.0
Needing both heating and cooling,ECU,Ecuador,STEPS,2040,16.8
Needing both heating and cooling,PCN,Pitcairn,STEPS,2040,0.0
Needing both heating and cooling,SUR,Suriname,STEPS,2040,0.0
Needing both heating and cooling,MHL,Marshall Islands,STEPS,2040,0.0
Needing both heating and cooling,SYC,Seychelles,STEPS,2040,0.0
Needing both heating and cooling,YEM,Yemen,STEPS,2040,0.0
Needing both heating and cooling,COL,Colombia,STEPS,2040,16.5
Needing both heating and cooling,ROU,Romania,STEPS,2040,98.1
Needing both heating and cooling,SSD,South Sudan,STEPS,2040,0.0
Needing both heating and cooling,PER,Peru,STEPS,2040,7.1
Needing both heating and cooling,MTQ,Martinique,STEPS,2040,0.0
Needing both heating and cooling,IRL,Ireland,STEPS,2040,0.0
Needing both heating and cooling,RWA,Rwanda,STEPS,2040,0.0
Needing both heating and cooling,AIA,Anguilla,STEPS,2040,0.0
Needing both heating and cooling,GEO,Georgia,STEPS,2040,93.5
Needing both heating and cooling,NLD,Netherlands,STEPS,2040,100.0
Needing both heating and cooling,IMN,Isle of Man,STEPS,2040,0.0
Needing both heating and cooling,ALB,Albania,STEPS,2040,98.3
Needing both heating and cooling,ASM,American Samoa,STEPS,2040,0.0
Needing both heating and cooling,SJM,Svalbard and Jan Mayen,STEPS,2040,0.0
Needing both heating and cooling,FJI,Fiji,STEPS,2040,0.0
Needing both heating and cooling,VUT,Vanuatu,STEPS,2040,0.0
Needing both heating and cooling,ISL,Iceland,STEPS,2040,0.0
Needing both heating and cooling,SWZ,Eswatini,STEPS,2040,0.0
Needing both heating and cooling,MLT,Malta,STEPS,2040,0.0
Needing both heating and cooling,TTO,Trinidad and Tobago,STEPS,2040,0.0
Needing both heating and cooling,CAF,Central African Republic,STEPS,2040,0.0
Needing both heating and cooling,SPM,Saint Pierre and  Miquelon,STEPS,2040,0.0
Needing both heating and cooling,CIV,C̫te d'Ivoire,STEPS,2040,0.0
Needing both heating and cooling,MRT,Mauritania,STEPS,2040,0.0
Needing both heating and cooling,LAO,Lao People's Democratic Republic,STEPS,2040,0.0
Needing both heating and cooling,BLR,Belarus,STEPS,2040,97.3
Needing both heating and cooling,ESH,Western Sahara,STEPS,2040,0.0
Needing both heating and cooling,POL,Poland,STEPS,2040,99.7
Needing both heating and cooling,LUX,Luxembourg,STEPS,2040,96.9
Needing both heating and cooling,IRN,Iran,STEPS,2040,85.3
Needing both heating and cooling,SRB,Serbia,STEPS,2040,100.0
Needing both heating and cooling,PNG,Papua New Guinea,STEPS,2040,0.0
Needing both heating and cooling,DOM,Dominican Republic,STEPS,2040,0.0
Needing both heating and cooling,WLF,Wallis and Futuna,SDS,2070,0.0
Needing both heating and cooling,MSR,Montserrat,SDS,2070,0.0
Needing both heating and cooling,MLI,Mali,SDS,2070,0.0
Needing both heating and cooling,CUB,Cuba,SDS,2070,0.0
Needing both heating and cooling,TGO,Togo,SDS,2070,0.0
Needing both heating and cooling,UMI,United States Minor Outlying Islands,SDS,2070,0.0
Needing both heating and cooling,BTN,Bhutan,SDS,2070,17.6
Needing both heating and cooling,XKX,Kosovo,SDS,2070,100.0
Needing both heating and cooling,NCL,New Caledonia,SDS,2070,0.0
Needing both heating and cooling,BES,Sint Maarten,SDS,2070,0.0
Needing both heating and cooling,JOR,Jordan,SDS,2070,34.6
Needing both heating and cooling,VIR,United States Virgin Islands,SDS,2070,0.0
Needing both heating and cooling,ZMB,Zambia,SDS,2070,0.0
Needing both heating and cooling,GUY,Guyana,SDS,2070,0.0
Needing both heating and cooling,KNA,Saint Kitts and Nevis,SDS,2070,0.0
Needing both heating and cooling,SVK,Slovak Republic,SDS,2070,91.3
Needing both heating and cooling,GAB,Gabon,SDS,2070,0.0
Needing both heating and cooling,GRC,Greece,SDS,2070,78.0
Needing both heating and cooling,GHA,Ghana,SDS,2070,0.0
Needing both heating and cooling,JPN,Japan,SDS,2070,98.2
Needing both heating and cooling,MDG,Madagascar,SDS,2070,0.0
Needing both heating and cooling,NER,Niger,SDS,2070,0.0
Needing both heating and cooling,DMA,Dominica,SDS,2070,0.0
Needing both heating and cooling,JAM,Jamaica,SDS,2070,0.0
Needing both heating and cooling,KHM,Cambodia,SDS,2070,0.0
Needing both heating and cooling,LBN,Lebanon,SDS,2070,0.0
Needing both heating and cooling,CZE,Czech Republic,SDS,2070,99.7
Needing both heating and cooling,GRD,Grenada,SDS,2070,0.0
Needing both heating and cooling,TON,Tonga,SDS,2070,0.0
Needing both heating and cooling,MUS,Mauritius,SDS,2070,0.0
Needing both heating and cooling,MAF,Saint Martin,SDS,2070,0.0
Needing both heating and cooling,ABCD,ABCD,SDS,2070,0.0
Needing both heating and cooling,HRV,Croatia,SDS,2070,100.0
Needing both heating and cooling,SVN,Slovenia,SDS,2070,100.0
Needing both heating and cooling,IDN,Indonesia,SDS,2070,0.0
Needing both heating and cooling,ETH,Ethiopia,SDS,2070,2.5
Needing both heating and cooling,DEU,Germany,SDS,2070,98.1
Needing both heating and cooling,NIU,Niue,SDS,2070,0.0
Needing both heating and cooling,PAK,Pakistan,SDS,2070,6.8
Needing both heating and cooling,PLW,Palau,SDS,2070,0.0
Needing both heating and cooling,FRO,Faroe Islands,SDS,2070,0.0
Needing both heating and cooling,LCA,Saint Lucia,SDS,2070,0.0
Needing both heating and cooling,SDN,Sudan,SDS,2070,0.0
Needing both heating and cooling,SWE,Sweden,SDS,2070,0.0
Needing both heating and cooling,LTU,Lithuania,SDS,2070,96.2
Needing both heating and cooling,LKA,Sri Lanka,SDS,2070,0.0
Needing both heating and cooling,KGZ,Kyrgyzstan,SDS,2070,62.4
Needing both heating and cooling,URY,Uruguay,SDS,2070,1.7
Needing both heating and cooling,ZAF,South Africa,SDS,2070,4.7
Needing both heating and cooling,LVA,Latvia,SDS,2070,50.1
Needing both heating and cooling,TKL,Tokelau,SDS,2070,0.0
Needing both heating and cooling,NAM,Namibia,SDS,2070,0.0
Needing both heating and cooling,LBY,Libya,SDS,2070,1.9
Needing both heating and cooling,AUS,Australia,SDS,2070,42.3
Needing both heating and cooling,SLE,Sierra Leone,SDS,2070,0.0
Needing both heating and cooling,GNB,Guinea-Bissau,SDS,2070,0.0
Needing both heating and cooling,ITA,Italy,SDS,2070,93.4
Needing both heating and cooling,SAU,Saudi Arabia,SDS,2070,0.1
Needing both heating and cooling,TCA,Turks and Caicos Islands,SDS,2070,0.0
Needing both heating and cooling,DJI,Djibouti,SDS,2070,0.0
Needing both heating and cooling,HND,Honduras,SDS,2070,0.0
Needing both heating and cooling,BVT,Bouvet Island,SDS,2070,0.0
Needing both heating and cooling,BFA,Burkina Faso,SDS,2070,0.0
Needing both heating and cooling,SEN,Senegal,SDS,2070,0.0
Needing both heating and cooling,VCT,Saint Vincent and the Grenadines,SDS,2070,0.0
Needing both heating and cooling,CHE,Switzerland,SDS,2070,77.7
Needing both heating and cooling,NRU,Nauru,SDS,2070,0.0
Needing both heating and cooling,TUV,Tuvalu,SDS,2070,0.0
Needing both heating and cooling,BLZ,Belize,SDS,2070,0.0
Needing both heating and cooling,SLV,El Salvador,SDS,2070,0.0
Needing both heating and cooling,SMR,San Marino,SDS,2070,0.0
Needing both heating and cooling,KWT,Kuwait,SDS,2070,0.0
Needing both heating and cooling,IRQ,Iraq,SDS,2070,15.1
Needing both heating and cooling,AUT,Austria,SDS,2070,84.0
Needing both heating and cooling,ATG,Antigua and Barbuda,SDS,2070,0.0
Needing both heating and cooling,VNM,Viet Nam,SDS,2070,0.0
Needing both heating and cooling,TZA,Tanzania,SDS,2070,0.0
Needing both heating and cooling,DNK,Denmark,SDS,2070,16.7
Needing both heating and cooling,CPV,Cabo Verde,SDS,2070,0.0
Needing both heating and cooling,GNQ,Equatorial Guinea,SDS,2070,0.0
Needing both heating and cooling,COG,Congo,SDS,2070,0.0
Needing both heating and cooling,LSO,Lesotho,SDS,2070,91.2
Needing both heating and cooling,NPL,Nepal,SDS,2070,9.2
Needing both heating and cooling,ERI,Eritrea,SDS,2070,0.0
Needing both heating and cooling,AND,Andorra,SDS,2070,0.0
Needing both heating and cooling,LIE,Liechtenstein,SDS,2070,0.0
Needing both heating and cooling,PYF,French Polynesia,SDS,2070,0.0
Needing both heating and cooling,MDA,Moldova,SDS,2070,100.0
Needing both heating and cooling,TUR,Turkey,SDS,2070,93.5
Needing both heating and cooling,CRI,Costa Rica,SDS,2070,0.0
Needing both heating and cooling,CYP,Cyprus,SDS,2070,0.0
Needing both heating and cooling,ABCD-PSE,West Bank and Gaza Strip,SDS,2070,0.0
Needing both heating and cooling,EST,Estonia,SDS,2070,0.0
Needing both heating and cooling,TLS,Timor-Leste,SDS,2070,0.0
Needing both heating and cooling,SLB,Solomon Islands,SDS,2070,0.0
Needing both heating and cooling,HTI,Haiti,SDS,2070,0.0
Needing both heating and cooling,MEX,Mexico,SDS,2070,12.1
Needing both heating and cooling,USA,United States,SDS,2070,78.8
Needing both heating and cooling,SXM,Sint Maarten,SDS,2070,0.0
Needing both heating and cooling,ISR,Israel,SDS,2070,3.2
Needing both heating and cooling,SOM,Somalia,SDS,2070,0.0
Needing both heating and cooling,BRB,Barbados,SDS,2070,0.0
Needing both heating and cooling,BEL,Belgium,SDS,2070,99.6
Needing both heating and cooling,UKR,Ukraine,SDS,2070,99.3
Needing both heating and cooling,FSM,Micronesia,SDS,2070,0.0
Needing both heating and cooling,MYT,Mayotte,SDS,2070,0.0
Needing both heating and cooling,COM,Comoros,SDS,2070,0.0
Needing both heating and cooling,VEN,Venezuela,SDS,2070,0.3
Needing both heating and cooling,TUN,Tunisia,SDS,2070,18.4
Needing both heating and cooling,HUN,Hungary,SDS,2070,100.0
Needing both heating and cooling,SYR,Syrian Arab Republic,SDS,2070,77.6
Needing both heating and cooling,ESP,Spain,SDS,2070,76.8
Needing both heating and cooling,THA,Thailand,SDS,2070,0.0
Needing both heating and cooling,BEN,Benin,SDS,2070,0.0
Needing both heating and cooling,CHN,Hong Kong (China),SDS,2070,0.0
Needing both heating and cooling,CYM,Cayman Islands,SDS,2070,0.0
Needing both heating and cooling,KAZ,Kazakhstan,SDS,2070,88.4
Needing both heating and cooling,PRI,Puerto Rico,SDS,2070,0.0
Needing both heating and cooling,BWA,Botswana,SDS,2070,0.0
Needing both heating and cooling,PRT,Portugal,SDS,2070,62.4
Needing both heating and cooling,KOR,Korea,SDS,2070,100.0
Needing both heating and cooling,GRL,Greenland,SDS,2070,0.0
Needing both heating and cooling,CHN,Chinese Taipei,SDS,2070,0.0
Needing both heating and cooling,GGY,Guernsey,SDS,2070,0.0
Needing both heating and cooling,BGD,Bangladesh,SDS,2070,0.0
Needing both heating and cooling,SGP,Singapore,SDS,2070,0.0
Needing both heating and cooling,BLM,Saint Barth̩lemy,SDS,2070,0.0
Needing both heating and cooling,JEY,Jersey,SDS,2070,0.0
Needing both heating and cooling,TCD,Chad,SDS,2070,0.0
Needing both heating and cooling,NFK,Norfolk Island,SDS,2070,0.0
Needing both heating and cooling,ABCDE,Japan-Russia,SDS,2070,0.0
Needing both heating and cooling,CHN,Macau (China),SDS,2070,0.0
Needing both heating and cooling,HMD,Heard Island and McDonald Islands,SDS,2070,0.0
Needing both heating and cooling,GMB,Gambia,SDS,2070,0.0
Needing both heating and cooling,PAN,Panama,SDS,2070,0.0
Needing both heating and cooling,EGY,Egypt,SDS,2070,0.0
Needing both heating and cooling,ABW,Aruba,SDS,2070,0.0
Needing both heating and cooling,NIC,Nicaragua,SDS,2070,0.0
Needing both heating and cooling,AGO,Angola,SDS,2070,0.0
Needing both heating and cooling,BDI,Burundi,SDS,2070,0.0
Needing both heating and cooling,COD,Democratic Republic of the Congo,SDS,2070,0.0
Needing both heating and cooling,VGB,British Virgin Islands,SDS,2070,0.0
Needing both heating and cooling,BRA,Brazil,SDS,2070,0.0
Needing both heating and cooling,COK,Cook Islands,SDS,2070,0.0
Needing both heating and cooling,DZA,Algeria,SDS,2070,61.8
Needing both heating and cooling,QAT,Qatar,SDS,2070,0.0
Needing both heating and cooling,MKD,North Macedonia,SDS,2070,100.0
Needing both heating and cooling,BGR,Bulgaria,SDS,2070,99.5
Needing both heating and cooling,KIR,Kiribati,SDS,2070,0.0
Needing both heating and cooling,CAN,Canada,SDS,2070,59.0
Needing both heating and cooling,MYS,Malaysia,SDS,2070,0.0
Needing both heating and cooling,LBR,Liberia,SDS,2070,0.0
Needing both heating and cooling,SGS,South Georgia and the South Sandwich Isla,SDS,2070,0.0
Needing both heating and cooling,TJK,Tajikistan,SDS,2070,84.5
Needing both heating and cooling,AFG,Afghanistan,SDS,2070,88.4
Needing both heating and cooling,CMR,Cameroon,SDS,2070,0.0
Needing both heating and cooling,WSM,Samoa,SDS,2070,0.0
Needing both heating and cooling,REU,R̩union,SDS,2070,0.0
Needing both heating and cooling,ARE,United Arab Emirates,SDS,2070,0.0
Needing both heating and cooling,MDV,Maldives,SDS,2070,0.0
Needing both heating and cooling,GIN,Guinea,SDS,2070,0.0
Needing both heating and cooling,MWI,Malawi,SDS,2070,0.0
Needing both heating and cooling,PRY,Paraguay,SDS,2070,0.0
Needing both heating and cooling,BHS,Bahamas,SDS,2070,0.0
Needing both heating and cooling,GBR,United Kingdom,SDS,2070,31.2
Needing both heating and cooling,BMU,Bermuda,SDS,2070,0.0
Needing both heating and cooling,MNP,Northern Mariana Islands,SDS,2070,0.0
Needing both heating and cooling,GUM,Guam,SDS,2070,0.0
Needing both heating and cooling,UZB,Uzbekistan,SDS,2070,98.6
Needing both heating and cooling,OMN,Oman,SDS,2070,0.0
Needing both heating and cooling,GUF,French Guiana,SDS,2070,0.0
Needing both heating and cooling,ATF,French Southern and Antarctic Lands,SDS,2070,0.0
Needing both heating and cooling,SHN,Saint Helena,SDS,2070,0.0
Needing both heating and cooling,ARG,Argentina,SDS,2070,25.2
Needing both heating and cooling,BIH,Bosnia and Herzegovina,SDS,2070,100.0
Needing both heating and cooling,MOZ,Mozambique,SDS,2070,0.0
Needing both heating and cooling,CHL,Chile,SDS,2070,74.4
Needing both heating and cooling,MAR,Morocco,SDS,2070,21.0
Needing both heating and cooling,GTM,Guatemala,SDS,2070,0.0
Needing both heating and cooling,IOT,British Indian Ocean Territory,SDS,2070,0.0
Needing both heating and cooling,PHL,Philippines,SDS,2070,0.0
Needing both heating and cooling,PRK,Democratic People's Republic of Korea,SDS,2070,94.7
Needing both heating and cooling,ZWE,Zimbabwe,SDS,2070,0.0
Needing both heating and cooling,NGA,Nigeria,SDS,2070,0.0
Needing both heating and cooling,MCO,Monaco,SDS,2070,0.0
Needing both heating and cooling,MNG,Mongolia,SDS,2070,30.7
Needing both heating and cooling,KEN,Kenya,SDS,2070,0.2
Needing both heating and cooling,CUW,Cura̤ao,SDS,2070,0.0
Needing both heating and cooling,GLP,Guadeloupe,SDS,2070,0.0
Needing both heating and cooling,NOR,Norway,SDS,2070,0.0
Needing both heating and cooling,MNE,Montenegro,SDS,2070,69.6
Needing both heating and cooling,STP,Sao Tome and Principe,SDS,2070,0.0
Needing both heating and cooling,BOL,Bolivia,SDS,2070,11.8
Needing both heating and cooling,BRN,Brunei Darussalam,SDS,2070,0.0
Needing both heating and cooling,BHR,Bahrain,SDS,2070,0.0
Needing both heating and cooling,CXR,Christmas Island,SDS,2070,0.0
Needing both heating and cooling,TKM,Turkmenistan,SDS,2070,100.0
Needing both heating and cooling,MMR,Myanmar,SDS,2070,0.2
Needing both heating and cooling,NZL,New Zealand,SDS,2070,53.6
Needing both heating and cooling,UGA,Uganda,SDS,2070,0.0
Needing both heating and cooling,ECU,Ecuador,SDS,2070,17.0
Needing both heating and cooling,PCN,Pitcairn,SDS,2070,0.0
Needing both heating and cooling,SUR,Suriname,SDS,2070,0.0
Needing both heating and cooling,MHL,Marshall Islands,SDS,2070,0.0
Needing both heating and cooling,SYC,Seychelles,SDS,2070,0.0
Needing both heating and cooling,YEM,Yemen,SDS,2070,0.0
Needing both heating and cooling,COL,Colombia,SDS,2070,16.5
Needing both heating and cooling,ROU,Romania,SDS,2070,98.3
Needing both heating and cooling,SSD,South Sudan,SDS,2070,0.0
Needing both heating and cooling,PER,Peru,SDS,2070,6.5
Needing both heating and cooling,MTQ,Martinique,SDS,2070,0.0
Needing both heating and cooling,IRL,Ireland,SDS,2070,0.0
Needing both heating and cooling,RWA,Rwanda,SDS,2070,0.0
Needing both heating and cooling,AIA,Anguilla,SDS,2070,0.0
Needing both heating and cooling,GEO,Georgia,SDS,2070,93.6
Needing both heating and cooling,NLD,Netherlands,SDS,2070,100.0
Needing both heating and cooling,IMN,Isle of Man,SDS,2070,0.0
Needing both heating and cooling,ALB,Albania,SDS,2070,98.7
Needing both heating and cooling,ASM,American Samoa,SDS,2070,0.0
Needing both heating and cooling,SJM,Svalbard and Jan Mayen,SDS,2070,0.0
Needing both heating and cooling,FJI,Fiji,SDS,2070,0.0
Needing both heating and cooling,VUT,Vanuatu,SDS,2070,0.0
Needing both heating and cooling,ISL,Iceland,SDS,2070,0.0
Needing both heating and cooling,SWZ,Eswatini,SDS,2070,0.0
Needing both heating and cooling,MLT,Malta,SDS,2070,0.0
Needing both heating and cooling,TTO,Trinidad and Tobago,SDS,2070,0.0
Needing both heating and cooling,CAF,Central African Republic,SDS,2070,0.0
Needing both heating and cooling,SPM,Saint Pierre and  Miquelon,SDS,2070,0.0
Needing both heating and cooling,CIV,C̫te d'Ivoire,SDS,2070,0.0
Needing both heating and cooling,MRT,Mauritania,SDS,2070,0.0
Needing both heating and cooling,LAO,Lao People's Democratic Republic,SDS,2070,0.0
Needing both heating and cooling,BLR,Belarus,SDS,2070,92.0
Needing both heating and cooling,ESH,Western Sahara,SDS,2070,0.0
Needing both heating and cooling,POL,Poland,SDS,2070,99.6
Needing both heating and cooling,LUX,Luxembourg,SDS,2070,97.6
Needing both heating and cooling,IRN,Iran,SDS,2070,85.3
Needing both heating and cooling,SRB,Serbia,SDS,2070,100.0
Needing both heating and cooling,PNG,Papua New Guinea,SDS,2070,0.0
Needing both heating and cooling,DOM,Dominican Republic,SDS,2070,0.0
Needing both heating and cooling,WLF,Wallis and Futuna,STEPS,2070,0.0
Needing both heating and cooling,MSR,Montserrat,STEPS,2070,0.0
Needing both heating and cooling,MLI,Mali,STEPS,2070,0.0
Needing both heating and cooling,CUB,Cuba,STEPS,2070,0.0
Needing both heating and cooling,TGO,Togo,STEPS,2070,0.0
Needing both heating and cooling,UMI,United States Minor Outlying Islands,STEPS,2070,0.0
Needing both heating and cooling,BTN,Bhutan,STEPS,2070,20.7
Needing both heating and cooling,XKX,Kosovo,STEPS,2070,100.0
Needing both heating and cooling,NCL,New Caledonia,STEPS,2070,0.0
Needing both heating and cooling,BES,Sint Maarten,STEPS,2070,0.0
Needing both heating and cooling,JOR,Jordan,STEPS,2070,30.6
Needing both heating and cooling,VIR,United States Virgin Islands,STEPS,2070,0.0
Needing both heating and cooling,ZMB,Zambia,STEPS,2070,0.0
Needing both heating and cooling,GUY,Guyana,STEPS,2070,0.0
Needing both heating and cooling,KNA,Saint Kitts and Nevis,STEPS,2070,0.0
Needing both heating and cooling,SVK,Slovak Republic,STEPS,2070,98.3
Needing both heating and cooling,GAB,Gabon,STEPS,2070,0.0
Needing both heating and cooling,GRC,Greece,STEPS,2070,51.2
Needing both heating and cooling,GHA,Ghana,STEPS,2070,0.0
Needing both heating and cooling,JPN,Japan,STEPS,2070,98.3
Needing both heating and cooling,MDG,Madagascar,STEPS,2070,0.0
Needing both heating and cooling,NER,Niger,STEPS,2070,0.0
Needing both heating and cooling,DMA,Dominica,STEPS,2070,0.0
Needing both heating and cooling,JAM,Jamaica,STEPS,2070,0.0
Needing both heating and cooling,KHM,Cambodia,STEPS,2070,0.0
Needing both heating and cooling,LBN,Lebanon,STEPS,2070,0.0
Needing both heating and cooling,CZE,Czech Republic,STEPS,2070,100.0
Needing both heating and cooling,GRD,Grenada,STEPS,2070,0.0
Needing both heating and cooling,TON,Tonga,STEPS,2070,0.0
Needing both heating and cooling,MUS,Mauritius,STEPS,2070,0.0
Needing both heating and cooling,MAF,Saint Martin,STEPS,2070,0.0
Needing both heating and cooling,ABCD,ABCD,STEPS,2070,0.0
Needing both heating and cooling,HRV,Croatia,STEPS,2070,100.0
Needing both heating and cooling,SVN,Slovenia,STEPS,2070,100.0
Needing both heating and cooling,IDN,Indonesia,STEPS,2070,0.0
Needing both heating and cooling,ETH,Ethiopia,STEPS,2070,1.2
Needing both heating and cooling,DEU,Germany,STEPS,2070,99.5
Needing both heating and cooling,NIU,Niue,STEPS,2070,0.0
Needing both heating and cooling,PAK,Pakistan,STEPS,2070,5.9
Needing both heating and cooling,PLW,Palau,STEPS,2070,0.0
Needing both heating and cooling,FRO,Faroe Islands,STEPS,2070,0.0
Needing both heating and cooling,LCA,Saint Lucia,STEPS,2070,0.0
Needing both heating and cooling,SDN,Sudan,STEPS,2070,0.0
Needing both heating and cooling,SWE,Sweden,STEPS,2070,13.4
Needing both heating and cooling,LTU,Lithuania,STEPS,2070,100.0
Needing both heating and cooling,LKA,Sri Lanka,STEPS,2070,0.0
Needing both heating and cooling,KGZ,Kyrgyzstan,STEPS,2070,65.6
Needing both heating and cooling,URY,Uruguay,STEPS,2070,0.0
Needing both heating and cooling,ZAF,South Africa,STEPS,2070,3.0
Needing both heating and cooling,LVA,Latvia,STEPS,2070,93.7
Needing both heating and cooling,TKL,Tokelau,STEPS,2070,0.0
Needing both heating and cooling,NAM,Namibia,STEPS,2070,0.0
Needing both heating and cooling,LBY,Libya,STEPS,2070,0.3
Needing both heating and cooling,AUS,Australia,STEPS,2070,40.1
Needing both heating and cooling,SLE,Sierra Leone,STEPS,2070,0.0
Needing both heating and cooling,GNB,Guinea-Bissau,STEPS,2070,0.0
Needing both heating and cooling,ITA,Italy,STEPS,2070,87.9
Needing both heating and cooling,SAU,Saudi Arabia,STEPS,2070,0.0
Needing both heating and cooling,TCA,Turks and Caicos Islands,STEPS,2070,0.0
Needing both heating and cooling,DJI,Djibouti,STEPS,2070,0.0
Needing both heating and cooling,HND,Honduras,STEPS,2070,0.0
Needing both heating and cooling,BVT,Bouvet Island,STEPS,2070,0.0
Needing both heating and cooling,BFA,Burkina Faso,STEPS,2070,0.0
Needing both heating and cooling,SEN,Senegal,STEPS,2070,0.0
Needing both heating and cooling,VCT,Saint Vincent and the Grenadines,STEPS,2070,0.0
Needing both heating and cooling,CHE,Switzerland,STEPS,2070,86.1
Needing both heating and cooling,NRU,Nauru,STEPS,2070,0.0
Needing both heating and cooling,TUV,Tuvalu,STEPS,2070,0.0
Needing both heating and cooling,BLZ,Belize,STEPS,2070,0.0
Needing both heating and cooling,SLV,El Salvador,STEPS,2070,0.0
Needing both heating and cooling,SMR,San Marino,STEPS,2070,0.0
Needing both heating and cooling,KWT,Kuwait,STEPS,2070,0.0
Needing both heating and cooling,IRQ,Iraq,STEPS,2070,10.5
Needing both heating and cooling,AUT,Austria,STEPS,2070,86.2
Needing both heating and cooling,ATG,Antigua and Barbuda,STEPS,2070,0.0
Needing both heating and cooling,VNM,Viet Nam,STEPS,2070,0.0
Needing both heating and cooling,TZA,Tanzania,STEPS,2070,0.0
Needing both heating and cooling,DNK,Denmark,STEPS,2070,63.0
Needing both heating and cooling,CPV,Cabo Verde,STEPS,2070,0.0
Needing both heating and cooling,GNQ,Equatorial Guinea,STEPS,2070,0.0
Needing both heating and cooling,COG,Congo,STEPS,2070,0.0
Needing both heating and cooling,LSO,Lesotho,STEPS,2070,93.3
Needing both heating and cooling,NPL,Nepal,STEPS,2070,8.2
Needing both heating and cooling,ERI,Eritrea,STEPS,2070,0.0
Needing both heating and cooling,AND,Andorra,STEPS,2070,0.0
Needing both heating and cooling,LIE,Liechtenstein,STEPS,2070,0.0
Needing both heating and cooling,PYF,French Polynesia,STEPS,2070,0.0
Needing both heating and cooling,MDA,Moldova,STEPS,2070,100.0
Needing both heating and cooling,TUR,Turkey,STEPS,2070,93.5
Needing both heating and cooling,CRI,Costa Rica,STEPS,2070,0.0
Needing both heating and cooling,CYP,Cyprus,STEPS,2070,0.0
Needing both heating and cooling,ABCD-PSE,West Bank and Gaza Strip,STEPS,2070,0.0
Needing both heating and cooling,EST,Estonia,STEPS,2070,8.2
Needing both heating and cooling,TLS,Timor-Leste,STEPS,2070,0.0
Needing both heating and cooling,SLB,Solomon Islands,STEPS,2070,0.0
Needing both heating and cooling,HTI,Haiti,STEPS,2070,0.0
Needing both heating and cooling,MEX,Mexico,STEPS,2070,4.1
Needing both heating and cooling,USA,United States,STEPS,2070,75.3
Needing both heating and cooling,SXM,Sint Maarten,STEPS,2070,0.0
Needing both heating and cooling,ISR,Israel,STEPS,2070,0.0
Needing both heating and cooling,SOM,Somalia,STEPS,2070,0.0
Needing both heating and cooling,BRB,Barbados,STEPS,2070,0.0
Needing both heating and cooling,BEL,Belgium,STEPS,2070,100.0
Needing both heating and cooling,UKR,Ukraine,STEPS,2070,99.7
Needing both heating and cooling,FSM,Micronesia,STEPS,2070,0.0
Needing both heating and cooling,MYT,Mayotte,STEPS,2070,0.0
Needing both heating and cooling,COM,Comoros,STEPS,2070,0.0
Needing both heating and cooling,VEN,Venezuela,STEPS,2070,0.0
Needing both heating and cooling,TUN,Tunisia,STEPS,2070,14.1
Needing both heating and cooling,HUN,Hungary,STEPS,2070,100.0
Needing both heating and cooling,SYR,Syrian Arab Republic,STEPS,2070,38.1
Needing both heating and cooling,ESP,Spain,STEPS,2070,74.0
Needing both heating and cooling,THA,Thailand,STEPS,2070,0.0
Needing both heating and cooling,BEN,Benin,STEPS,2070,0.0
Needing both heating and cooling,CHN,Hong Kong (China),STEPS,2070,0.0
Needing both heating and cooling,CYM,Cayman Islands,STEPS,2070,0.0
Needing both heating and cooling,KAZ,Kazakhstan,STEPS,2070,91.9
Needing both heating and cooling,PRI,Puerto Rico,STEPS,2070,0.0
Needing both heating and cooling,BWA,Botswana,STEPS,2070,0.0
Needing both heating and cooling,PRT,Portugal,STEPS,2070,60.5
Needing both heating and cooling,KOR,Korea,STEPS,2070,100.0
Needing both heating and cooling,GRL,Greenland,STEPS,2070,0.0
Needing both heating and cooling,CHN,Chinese Taipei,STEPS,2070,0.0
Needing both heating and cooling,GGY,Guernsey,STEPS,2070,0.0
Needing both heating and cooling,BGD,Bangladesh,STEPS,2070,0.0
Needing both heating and cooling,SGP,Singapore,STEPS,2070,0.0
Needing both heating and cooling,BLM,Saint Barth̩lemy,STEPS,2070,0.0
Needing both heating and cooling,JEY,Jersey,STEPS,2070,0.0
Needing both heating and cooling,TCD,Chad,STEPS,2070,0.0
Needing both heating and cooling,NFK,Norfolk Island,STEPS,2070,0.0
Needing both heating and cooling,ABCDE,Japan-Russia,STEPS,2070,0.0
Needing both heating and cooling,CHN,Macau (China),STEPS,2070,0.0
Needing both heating and cooling,HMD,Heard Island and McDonald Islands,STEPS,2070,0.0
Needing both heating and cooling,GMB,Gambia,STEPS,2070,0.0
Needing both heating and cooling,PAN,Panama,STEPS,2070,0.0
Needing both heating and cooling,EGY,Egypt,STEPS,2070,0.0
Needing both heating and cooling,ABW,Aruba,STEPS,2070,0.0
Needing both heating and cooling,NIC,Nicaragua,STEPS,2070,0.0
