YEAR;FACILITY_NAME;GHGRP_ID;ADDRESS;LATITUDE;LONGITUDE;CITY;COUNTY;STATE;ZIP_CODE;PARENT_CO;SUBPARTS;NUM_SECTORS;TOTAL_REPORTED_CO2_tCO2;POWER;REFINING;IRON STEEL;CHEMICALS;CEMENT;TOTAL_CO2_tCO2
2017;Almond Power Plant;1007315;4500 CROWS LANDING ROAD;37.5739;-120.9854;MODESTO;Stanislaus;CA;95358;TURLOCK IRRIGATION DISTRICT (100%);D;1;102191;102191;0;0;0;0;102191
2017;Alpaca Energy LLC;1013070;220 Romaine Ln.;41.663988;-76.808492;Canton;BRADFORD COUNTY;PA;17724;;C;1;23750;23750;0;0;0;0;23750
2017;Alpine Power Plant;1012152;7432 M-32;45.063748;-84.825348;Elmira;OTSEGO COUNTY;MI;49730;WOLVERINE POWER SUPPLY COOPERATIVE INC (100%);C,D;1;317720;317720;0;0;0;0;317720
2017;Alsey Station;1000417;331 Campbell Road;39.5697;-90.4362;ALSEY;Scott;IL;62694;PRAIRIE POWER INC (100%);C,D;1;9911;9911;0;0;0;0;9911
2017;AltaGas Ripon Energy Inc.;1001625;944 South Stockton Ave.;37.7313;-121.1161;Ripon;SAN JOAQUIN COUNTY;CA;95366;ALTAGAS LTD (100%);C;1;10235;10235;0;0;0;0;10235
2017;Ames;1005802;200 E 5TH ST;42.0247;-93.6069;AMES;Story;IA;50010;CITY OF AMES (100%);D;1;197930;197930;0;0;0;0;197930
2017;Anadarko;1000865;701 B NE 7TH ST;35.0847;-98.23;ANADARKO;Caddo;OK;73005;WESTERN FARMERS ELECTRIC COOPERATIVE (100%);C,D;1;563439;563439;0;0;0;0;563439
2017;Anaheim Combustion Turbine;1001134;3071 E Miraloma Ave;33.8539;-117.8561;Anaheim;Orange;CA;92806;CITY OF ANAHEIM PUBLIC UTILITIES DEPARTMENT (100%);D;1;42075;42075;0;0;0;0;42075
2017;Anclote Power Plant;1007246;1729 BAILLIES BLUFF ROAD;28.1844;-82.7887;HOLIDAY;Pasco;FL;34691;DUKE ENERGY CORP (100%);C,D;1;1664541;1664541;0;0;0;0;1664541
2017;Angus Anson;1001097;7100 EAST RICE ST;43.6033;-96.6369;SIOUX FALLS;Minnehaha;SD;57101;XCEL ENERGY (100%);C,D;1;47976;47976;0;0;0;0;47976
2017;Antelope Station;1006652;1454 CR 315;33.864888;-101.843346;ABERNATHY;HALE;TX;79311;GOLDEN SPREAD ELECTRIC COOPERATIVE (100%);C;1;47981;47981;0;0;0;0;47981
2017;Antelope Valley;1001055;HWY 200;47.3714;-101.8344;BEULAH;Mercer;ND;58523;BASIN ELECTRIC POWER COOPERATIVE (100%);D;1;6702369;6702369;0;0;0;0;6702369
2017;Apache Station;1005949;3525 N US HWY 191;32.0619;-109.8931;COCHISE;Cochise;AZ;85606;ARIZONA ELECTRIC COOPERATIVE CORP (100%);C,D;1;1792151;1792151;0;0;0;0;1792151
2017;Apex Generating Station;1000068;15555 APEX POWER PARKWAY;36.4178;-114.9622;LAS VEGAS;Clark;NV;89165;SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%);C,D;1;1187512;1187512;0;0;0;0;1187512
2017;Applied Energy LLC Naval Station;1005566;3970 Surface Navy Blvd, Bldg 3427;32.684066;-117.125996;San Diego;SAN DIEGO;CA;92136;ATLANTIC POWER CORP (100%);C;1;198849;198849;0;0;0;0;198849
2017;Arapahoe Combustion Turbine Facility;1001360;2601 SOUTH PLATTE RIVER ROAD;39.6692;-105.0018;DENVER;Denver;CO;80223;SOUTHWEST GENERATION OPERATING CO (100%);C,D;1;93179;93179;0;0;0;0;93179
2017;ArcelorMittal Cleveland LLC;1007177;3060 EGGERS AVENUE;41.4739;-81.6728;CLEVELAND;Cuyahoga;OH;44105;ARCELORMITTAL USA (100%);C,Q;1;4400217;0;0;4400217;0;0;4400217
2017;ArcelorMittal Indiana Harbor LLC;1000588;3001 Dickey Road;41.651165;-87.459167;East Chicago;LAKE COUNTY;IN;46312;ARCELORMITTAL USA (100%);C,Q;1;4684161;0;0;4684161;0;0;4684161
2017;ArcelorMittal Minorca Mine;1003669;5950 Old Highway 53;47.559109;-92.518973;Virginia;ST. LOUIS COUNTY;MN;55792;ARCELORMITTAL USA (100%);C,Q;1;216400;0;0;216400;0;0;216400
2017;Argos Cement LLC;1005458;4000 NORTHWEST COUNTY ROAD 235;29.690671;-82.582134;NEWBERRY;ALACHUA COUNTY;FL;32669;ARGOS USA (100%);H;1;762362;0;0;0;0;762362;762362
2017;Argos Cement LLC - Harleyville Plant;1002750;463 JUDGE STREET;33.226205;-80.452832;HARLEYVILLE;DORCHESTER COUNTY;SC;29448;ARGOS USA (100%);C,H;1;669097;0;0;0;0;669097;669097
2017;Argos Puerto Rico, Corp.;1006164;Road PR-2, Km 26.7;18.3944;-66.2976;Dorado;DORADO MUNICIPIO;PR;646;ESSROC CEMENT CO (100%);C,H;1;116083;0;0;0;0;116083;116083
2017;Arlington Valley Energy Facility;1001399;39027 W ELLIOT ROAD;33.3417;-112.8897;ARLINGTON;Maricopa;AZ;85322;HIGHSTAR CAPITAL (100%);C,D;1;801367;801367;0;0;0;0;801367
2017;Armstrong Power, LLC;1005709;2313 STATE ROUTE 156;40.6383;-79.3503;SHELOCTA;Armstrong;PA;15774;LS POWER DEVELOPMENT LLC (100%);D;1;761660;761660;0;0;0;0;761660
2017;Arsenal Hill Power Plant;1001609;520 NORTH ALLEN;32.5181;-93.7611;SHREVEPORT;Caddo;LA;71101;AMERICAN ELECTRIC POWER (100%);D;1;1119479;1119479;0;0;0;0;1119479
2017;Arthur Kill;1000759;4401 VICTORY BLVD;40.5915;-74.2027;Staten Island;Richmond;NY;10314;NRG ENERGY INC (100%);C,D;1;508455;508455;0;0;0;0;508455
2017;Arvah B Hopkins;1007189;1125 GEDDIE ROAD;30.4522;-84.4;TALLAHASSEE;Leon;FL;32304;CITY OF TALLAHASSEE (100%);C,D;1;660495;660495;0;0;0;0;660495
2017;Asbury;1007311;21133 UPHILL LANE;37.3596;-94.5913;ASBURY;Jasper;MO;64832;THE EMPIRE DISTRICT ELECTRIC CO (100%);D;1;1137480;1137480;0;0;0;0;1137480
2017;Ascend (Decatur Plant);1000158;1050 CHEMSTRAND AVENUE;34.6339;-87.0244;DECATUR;Morgan;AL;35601;ASCEND PERFORMANCE MATERIALS LLC (100%);C,P,PP;1;526909;0;0;0;526909;0;526909
2017;Ascend Performance Materials LLC;1004962;3000 Old Chemstrand Road;30.596678;-87.251977;Cantonment;ESCAMBIA COUNTY;FL;32533;ASCEND PERFORMANCE MATERIALS LLC (100%);C,E,P,TT,V;1;1102284;0;0;0;1102284;0;1102284
2017;Ash Grove Cement Company-LEAMINGTON;1002530;19090 West Highway 132;39.563527;-112.197061;Nephi;JUAB;UT;84648;ASH GROVE CEMENT CO (100%);C,H;1;654614;0;0;0;0;654614;654614
2017;Asheville Steam Electric Plant;1007180;200 CP&L DRIVE;35.4714;-82.5431;ARDEN;Buncombe;NC;28704;DUKE ENERGY CORP (100%);D;1;1326491;1326491;0;0;0;0;1326491
2017;Astoria Gas Turbine Power;1000132;31 01 20TH AVE;40.7864;-73.9133;ASTORIA;Queens;NY;11105;NRG ENERGY INC (100%);C,D;1;23569;23569;0;0;0;0;23569
2017;Astoria Generating Station;1007053;18-01 20TH AVE;40.7869;-73.9122;ASTORIA;Queens;NY;11105;ARCLIGHT CAPITAL PARTNERS LLC (100%);C,D;1;527480;527480;0;0;0;0;527480
2017;Athens Generating Company;1000101;9300 U S HIGHWAY 9W;42.2728;-73.8492;ATHENS;Greene;NY;12015;TALEN ENERGY CORP (100%);D;1;1485703;1485703;0;0;0;0;1485703
2017;Attala Generating Plant;1007247;2500 ATTALA ROAD 4130;33.0142;-89.6758;SALLIS;Attala;MS;39160;ENTERGY CORP (100%);C,D;1;913482;913482;0;0;0;0;913482
2017;Auburndale Peaker Energy Center;1000551;1651 WEST DERBY AVENUE;28.0534;-81.8059;AUBURNDALE;Polk;FL;33823;CALPINE CORP (100%);D;1;0;0;0;0;0;0;0
2017;Audrain Power Plant;1001379;40897 HIGHWAY P;39.3092;-91.5369;VANDALIA;Audrain;MO;63382;AMEREN CORP (100%);D;1;21074;21074;0;0;0;0;21074
2017;Aurora Generating Station;1001397;2909 NORTH EOLA ROAD;41.8151;-88.2265;AURORA;Dupage;IL;60504;LS Power Development, LLC (100%);D;1;229450;229450;0;0;0;0;229450
2017;Avon Lake Power Plant;1000843;33570;41.5042;-82.05;AVON LAKE;Lorain;OH;44012;NRG ENERGY INC (100%);C,D;1;508946;508946;0;0;0;0;508946
2017;Axiall, LLC;1002350;26100 STATE HIGHWAY 405 SOUTH;30.262255;-91.185837;PLAQUEMINE;IBERVILLE PARISH;LA;70764;WESTLAKE CHEMICAL CORP (100%);C,X;1;1167059;0;0;0;1167059;0;1167059
2017;Axiall, LLC;1007750;1600 VCM PLANT ROAD;30.252222;-93.284444;WESTLAKE;CALCASIEU PARISH;LA;70669;AXIALL CORP (100%);C,X;1;68067;0;0;0;68067;0;68067
2017;B BRAUN MEDICAL, INC;1005872;2525 MCGAW AVE;33.6878;-117.8379;IRVINE;ORANGE COUNTY;CA;92614;B BRAUN MEDICAL US (100%);C;1;46237;0;0;0;46237;0;46237
2017;B L England;1000732;900 NORTH SHORE ROAD;39.29;-74.6339;MARMORA;Cape May;NJ;8223;RC Cape May Holdings LLC (100%);C,D;1;22659;22659;0;0;0;0;22659
2017;BADGER CREEK LIMITED;1002728;34759 LENCIONI AVE;35.44735;-119.08652;BAKERSFIELD;KERN COUNTY;CA;93308;BADGER CREEK LTD (100%);C;1;8177;8177;0;0;0;0;8177
2017;BARRICK WESTERN 102 POWER PLANT;1004748;2555 WALTHAM WAY;39.55904;-119.51061;MCCARRAN;STOREY COUNTY;NV;89434;BARRICK GOLD CORP (100%);C;1;138057;138057;0;0;0;0;138057
2017;BARROW UTILITIES & ELECTRIC;1005395;1295 AGVIK STREET;71.292071;-156.77847;BARROW;NORTH SLOPE;AK;99723;BARROW UTILITIES & ELECTRIC COOPERATIVE INC (100%);C;1;43729;43729;0;0;0;0;43729
2017;BASF BEAUMONT AGRO PLANT;1005850;14385 WEST PORT ARTHUR ROAD;29.971389;-94.053333;BEAUMONT;JEFFERSON;TX;77705;BASF CORP (100%);C;1;54082;0;0;0;54082;0;54082
2017;BASF CORP - GEISMAR SITE;1004208;8404 RIVER ROAD HIGHWAY 75;30.209725;-91.012892;GEISMAR;ASCENSION PARISH;LA;70734;BASF CORP (100%);C,X;1;824155;0;0;0;824155;0;824155
2017;BASF CORP - PASADENA PLANT;1002613;4403 LA PORTE FWY;29.731639;-95.152083;PASADENA;HARRIS;TX;77501;BASF CORP (100%);C;1;65388;0;0;0;65388;0;65388
2017;BASF CORPORATION;1000017;3150 HWY JJ;39.834118;-91.436791;PALMYRA;MARION;MO;63461;BASF CORP (100%);C;1;143109;0;0;0;143109;0;143109
2017;BASF CORPORATION;1003551;1379 CIBA RD;31.279;-87.9955;MC INTOSH;WASHINGTON COUNTY;AL;36553;BASF CORP (100%);C;1;70198;0;0;0;70198;0;70198
2017;BASF Corporation;1000356;2525 SOUTH KENSINGTON AVE;41.085542;-87.880542;KANKAKEE;KANKAKEE COUNTY;IL;60901;BASF CORP (100%);C;1;30423;0;0;0;30423;0;30423
2017;BASF Corporation;1005378;205 South James Street;39.71161;-75.60906;Newport;NEW CASTLE COUNTY;DE;19804;BASF CORP (100%);C;1;32481;0;0;0;32481;0;32481
2017;BASF FREEPORT SITE;1001934;602 COPPER ROAD;29.002075;-95.399777;FREEPORT;BRAZORIA COUNTY;TX;77541;BASF CORP (100%);C;1;717637;0;0;0;717637;0;717637
2017;BASF TOTAL PETROCHEMICALS LLC;1006543;7501 GULFWAY DR;29.951649;-93.887272;PORT ARTHUR;JEFFERSON;TX;77642;BASF CORP (100%);C,X;1;1648972;0;0;0;1648972;0;1648972
2017;BAYER CROPSCIENCE;1001918;8400 HAWTHORN ROAD;39.121472;-94.473417;KANSAS CITY;JACKSON COUNTY;MO;64120;BAYER GROUP (100%);C;1;33248;0;0;0;33248;0;33248
2017;BD LAPLACE, LLC;1000330;138 HWY 3217;30.03686;-90.46454;LAPLACE;ST. JOHN THE BAPTIST PARISH;LA;70068;BAYOU STEEL GROUP (100%);C,Q;1;66099;0;0;66099;0;0;66099
2017;BEACON HEATING;1006384;541 MADISON STREET;42.33811;-83.04382;DETROIT;WAYNE COUNTY;MI;48226;THERMAL VENTURE (100%);C;1;80630;80630;0;0;0;0;80630
2017;BEAR MOUNTAIN LIMITED;1006139;34759 LENCIONI AVE;35.44735;-119.08652;BAKERSFIELD;KERN COUNTY;CA;93308;BEAR MOUNTAIN LTD (100%);C;1;16744;16744;0;0;0;0;16744
2017;BELLEFIELD BOILER PLANT;1005525;;40.442121;-79.949221;PITTSBURGH;ALLEGHENY COUNTY;PA;15213;BELLEFIELD BOILER PLANT (100%);C;1;57013;57013;0;0;0;0;57013
2017;BERNICE LAKE;1005268;55244 CHEVRON REFINERY ROAD;60.693619;-151.387377;NIKISKI;KENAI PENINSULA BOROUGH;AK;99635;HOMER ELECTRIC ASSOC (100%);C;1;161;161;0;0;0;0;161
2017;BIG SPRING REFINERY;1006961;200 REFINERY RD;;;;;;;;;;;;;;;;
2017;BIG WEST OIL LLC;1009068;333 WEST CENTER STREET;40.838386;-111.921443;NORTH SALT LAKE;DAVIS COUNTY;UT;84054;FJ MANAGEMENT (100%);C,MM,Y;1;256324;0;256324;0;0;0;256324
2017;BIRLA CARBON USA, Inc.;1005126;3500 SOUTH ROAD S;37.54354;-101.19905;ULYSSES;GRANT COUNTY;KS;67880;COLUMBIAN CHEMICALS CO (100%);C,X;1;121641;0;0;0;121641;0;121641
2017;BORGER REFINERY;1006301;;35.70306;-101.36305;BORGER;HUTCHINSON COUNTY;TX;79008;PHILLIPS 66 (100%);C,MM,P,TT,Y;2;2130439;0;1624323;0;506116;0;2130439
2017;BP Amoco Chemical Company;1010447;2800 FM 519E;29.359644;-94.931297;Texas City;GALVESTON COUNTY;TX;77592;BP AMERICA INC (100%);C;1;172406;0;0;0;172406;0;172406
2017;BP Amoco Chemical Company CR Plant;1000452;1306 Amoco Drive;32.9701;-79.8905;Wando;Berkeley;SC;29492;BP AMERICA INC (100%);C;1;94238;0;0;0;94238;0;94238
2017;BP CHERRY POINT REFINERY;1006468;4519 GRANDVIEW ROAD;48.8864;-122.7353;BLAINE;WHATCOM COUNTY;WA;98230;BP AMERICA INC (100%);C,MM,P,PP,Y;2;2117250;0;1476085;0;641165;0;2117250
2017;BP Husky Refining LLC;1006078;4001 CEDAR POINT ROAD, OHIO;41.6786;-83.4539;OREGON;Lucas;OH;43616;BP AMERICA INC (50%);;;;;;;;;
2017;BP Whiting Business Unit;1007339;2815 INDIANAPOLIS BLVD;41.6703;-87.4803;WHITING;Lake;IN;46394;BP AMERICA INC (100%);C,D,DD,MM,P,Y;3;4693682;0;4693683;0;0;0;4693683
2017;BPXA CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP;1006838;;70.254036;-148.346077;Prudhoe Bay;NORTH SLOPE BOROUGH;AK;99734;EXXONMOBIL CORP (36.4%);;;;;;;;;
2017;BRACKENRIDGE PLANT;1005003;100 RIVER ROAD;40.608538;-79.726766;BRACKENRIDGE;ALLEGHENY COUNTY;PA;15014;ALLEGHENY TECHNOLOGIES INC (100%);C,Q;1;117260;0;0;117260;0;0;117260
2017;BRISTOL MYERS SQUIBB INC;1006828;ONE SQUIBB DRIVE;40.46957;-74.438488;NORTH BRUNSWICK;MIDDLESEX COUNTY;NJ;8902;BRISTOL-MYERS SQUIBB CO (100%);C;1;60008;0;0;0;60008;0;60008
2017;BUCKSPORT GENERATION LLC;1006174;2 River Road;44.574508;-68.804038;BUCKSPORT;HANCOCK COUNTY;ME;4416;AIM Developement USA LLC (100%);C,D,TT;1;4852;4852;0;0;0;0;4852
2017;Baconton;1001409;2237 HATCHER HILL RD;31.3869;-84.0819;BACONTON;Mitchell;GA;31716;SOWEGA ENERGY RESOURCES LLC (65%);;;;;;;;;
2017;Bailly Generating Station;1001537;246 BAILLY STATION ROAD;41.6433;-87.1225;CHESTERTON;Porter;IN;46304;NISOURCE INC (100%);C,D;1;1911100;1911100;0;0;0;0;1911100
2017;Baldwin Energy Complex;1007302;10901 BALDWIN RD;38.205;-89.855;BALDWIN;Randolph;IL;62217;DYNEGY INC (100%);C,D;1;7537152;7537152;0;0;0;0;7537152
2017;Barney M. Davis;1000997;4301 Waldron Road;27.6067;-97.3119;Corpus Christi;Nueces;TX;78418;TOPAZ POWER GROUP LLC (100%);C,D;1;503460;503460;0;0;0;0;503460
2017;Barry;1001412;15300 Highway 43 North;31.0069;-88.0103;BUCKS;Mobile;AL;36512;SOUTHERN CO (100%);C,D,PP;1;6668958;6668958;0;0;0;0;6668958
2017;Basin Creek Plant;1011063;500 Nils Drive;45.92942;-112.52462;Butte;SILVER BOW COUNTY;MT;59701;MAXIM POWER USA INC (94.89%);;;;;;;;;
2017;Bastrop Clean Energy Center;1007300;125 OLD BASTROP ROAD;30.1458;-97.55;CEDAR CREEK;Bastrop;TX;78612;BASTROP ENERGY PARTNERS LP (100%);D;1;837795;837795;0;0;0;0;837795
2017;Batavia Energy;1007920;163 Cedar Street;42.9828;-78.1592;Batavia;GENESEE COUNTY;NY;14020;ALLIANCE ENERGY GROUP (100%);D;1;10299;10299;0;0;0;0;10299
2017;Batesville Generation Facility;1010637;200 INDUSTRIAL DRIVE;34.335556;-89.927244;BATESVILLE;Panola;MS;38606;COOPERATIVE ENERGY (100%);D;1;1363448;1363448;0;0;0;0;1363448
2017;Baxter Wilson;1000699;770 KEMP BOTTOM ROAD;32.2831;-90.9306;VICKSBURG;Warren;MS;39180;ENTERGY CORP (100%);C,D;1;386988;386988;0;0;0;0;386988
2017;Bay Front;1000978;122 N 14TH AVE W;46.5869;-90.9017;ASHLAND;Ashland;WI;54806;XCEL ENERGY (100%);D;1;13655;13655;0;0;0;0;13655
2017;Bay Shore;1007242;4701 BAY SHORE ROAD;41.6925;-83.4375;OREGON;Lucas;OH;43616;FIRSTENERGY GENERATION CORP (100%);C,D;1;1366069;1366069;0;0;0;0;1366069
2017;Bayer Cropscience Institute Plant;1000275;ROUTE 25 AND INTERSTATE 64;38.3844;-81.7764;INSTITUTE;Kanawha;WV;25112;BAYER GROUP (100%);C;1;26112;0;0;0;26112;0;26112
2017;Bayonne Energy Center;1000555;401 Hook Road;40.6529;-74.0916;Bayonne;Hudson;NJ;7002;BAYONNE ENERGY CENTER (100%);D;1;335251;335251;0;0;0;0;335251
2017;Bayonne Plant Holding, LLC;1001246;10 HOOK ROAD;40.6553;-74.1124;BAYONNE;Hudson;NJ;7002;TALEN ENERGY CORP (100%);C,D;1;59244;59244;0;0;0;0;59244
2017;Bayou Cogeneration Plant;1000346;11777 BAY AREA BLVD.;29.6225;-95.0458;PASADENA;Harris;TX;77507;AMERICAN AIR LIQUIDE HOLDINGS INC (100%);C;1;1832161;0;0;0;1832161;0;1832161
2017;Bayou Cove Peaking Power Plant;1007931;118 BERGEAUX ROAD;30.2825;-92.5994;JENNINGS;Acadia;LA;70546;NRG ENERGY INC (100%);C,D;1;63378;63378;0;0;0;0;63378
2017;Bayside Power Station;1001172;3602 PORT SUTTON ROAD;27.9072;-82.4231;TAMPA;Hillsborough;FL;33619;Tampa Electric CO (100%);D;1;2421579;2421579;0;0;0;0;2421579
2017;Bayswater Peaking Facility;1000131;14-25 BAY 24TH ST;40.6106;-73.7614;FAR ROCKAWAY;Queens;NY;11691;NEXTERA ENERGY RESOURCES (100%);D;1;66695;66695;0;0;0;0;66695
2017;Baytown Energy Center;1006983;8605 FM 1405;29.7731;-94.9019;BAYTOWN;Chambers;TX;77523;CALPINE CORP (100%);C,D;1;1806299;1806299;0;0;0;0;1806299
2017;Bear Garden Generating Station;1000550;2608 C.G.Woodson Road;37.6961;-78.2848;New Canton;Buckingham;VA;23123;DOMINION ENERGY INC (100%);C,D;1;1237523;1237523;0;0;0;0;1237523
2017;Beatrice;1000284;20261 SW 61ST RD;40.3286;-96.8067;BEATRICE;Gage;NE;68310;NEBRASKA PUBLIC POWER DISTRICT (100%);C,D;1;133303;133303;0;0;0;0;133303
2017;Beaver;1002488;80997 KALLUNKI ROAD;46.172817;-123.17502;CLATSKANIE;COLUMBIA;OR;97016;PORTLAND GENERAL ELECTRIC CO (100%);C;1;207567;207567;0;0;0;0;207567
2017;Beaver Dam Energy LLC;1012567;175 Groff Lane;41.6508891;-76.8028933;Canton;;PA;17724;IMG MIDSTREAM LLC (100%);C;1;26361;26361;0;0;0;0;26361
2017;Belews Creek;1001187;3195 PINE HALL ROAD;36.2811;-80.0603;BELEWS CREEK;Stokes;NC;27052;DUKE ENERGY CORP (100%);C,D;1;8404925;8404925;0;0;0;0;8404925
2017;Belle River;1001011;E CHINA TOWNSHIP;42.7748;-82.4945;SAINT CLAIR HAVEN;Saint Clair;MI;48054;DTE ENERGY CO (100%);C,D;1;7140050;7140050;0;0;0;0;7140050
2017;Bellemeade Power Station;1001255;1860 COMMERCE ROAD;37.4964;-77.4319;RICHMOND;Richmond;VA;23224;DOMINION ENERGY INC (100%);D;1;87478;87478;0;0;0;0;87478
2017;Bellingham;1001207;92 DEPOT ST;42.0925;-71.4833;BELLINGHAM;Norfolk;MA;2019;NEXTERA ENERGY (100%);D;1;353272;353272;0;0;0;0;353272
2017;Belpre Carbon Black Plant;1003790;11135 State Route 7;39.30487;-81.56691;Belpre;WASHINGTON COUNTY;OH;45714;ORION ENGINEERED CARBONS LLC (100%);C,X;1;203090;0;0;0;203090;0;203090
2017;Bennett Mountain Power Project;1000244;2750 NE Industrial Way;43.147;-115.6671;Mountain Home;Elmore;ID;83647;IDACORP (100%);C,D;1;51168;51168;0;0;0;0;51168
2017;Bergen;1000742;VICTORIA TERRACE;40.8375;-74.0244;RIDGEFIELD;Bergen;NJ;7657;PUBLIC SERVICE ENTERPRISE GROUP INC (100%);C,D;1;1432699;1432699;0;0;0;0;1432699
2017;Berkshire Power;1001298;36 MOYLAN LANE;42.0476;-72.6478;AGAWAM;Hampden;MA;1001;EIF BERKSHIRE HOLDINGS LLC (100%);C,D;1;158378;158378;0;0;0;0;158378
2017;Bethlehem Energy Center (Albany);1000777;ROUTE 144 RIVER ROAD;42.5905;-73.7636;GLENMONT;Albany;NY;12077;PUBLIC SERVICE ENTERPRISE GROUP INC (100%);C,D;1;1977666;1977666;0;0;0;0;1977666
2017;Bethlehem Power Plant;1000127;2254 APPLEBUTTER ROAD;40.6175;-75.3147;BETHLEHEM;Northampton;PA;18015;CALPINE CORP (100%);C,D;1;2096995;2096995;0;0;0;0;2096995
2017;Bethpage Energy Center;1001238;939 SOUTH BROADWAY;40.7469;-73.4994;HICKSVILLE;Nassau;NY;11801;CALPINE CORP (100%);C,D;1;299148;299148;0;0;0;0;299148
2017;Big Bend;1001492;13031 WYANDOTTE ROAD;27.7944;-82.4036;APOLLO BEACH;Hillsborough;FL;33572;Tampa Electric CO (100%);D;1;5859397;5859397;0;0;0;0;5859397
2017;Big Brown;1007500;;31.8206;-96.0561;FAIRFIELD;Freestone;TX;75840;Luminant Generation Co LLC (100%);C,D;1;8259301;8259301;0;0;0;0;8259301
2017;Big Cajun 1;1007930;7807 RIVER ROAD   HWY 415;30.6736;-91.3525;JARREAU;Pointe Coupee;LA;70749;NRG ENERGY INC (100%);C,D;1;67323;67323;0;0;0;0;67323
2017;Big Cajun 2;1001016;10431 CAJUN 2 ROAD   HWY 981;30.7261;-91.3669;NEW ROADS;Pointe Coupee;LA;70760;LOUISIANA GENERATING LLC (86%);;;;;;;;;
2017;Big River Steel LLC;1012997;2027 E. State Hwy.198;35.6969927;-90.0373201;Osceola;;AR;72370;BRS Intermediate Holdings LLC (100%);C,Q;1;245132;0;0;245132;0;0;245132
2017;Big Sandy;1001587;23000 HWY 23;38.1707;-82.6176;LOUISA;Lawrence;KY;41230;AMERICAN ELECTRIC POWER (100%);C,D;1;314827;314827;0;0;0;0;314827
2017;Big Sandy Peaker Plant;1007358;300 BIG SANDY RIVER ROAD;38.3441;-82.5938;KENOVA;Wayne;WV;25530;MIDDLE RIVER POWER II LLC (100%);D;1;64405;64405;0;0;0;0;64405
2017;Big Spring Carbon Black Plant;1000604;1211 North Midway Road;32.273133;-101.405326;BIG SPRING;HOWARD COUNTY;TX;79720;SID RICHARDSON CARBON & ENERGY CO (100%);C,X;1;321826;0;0;0;321826;0;321826
2017;Big Stone;1001027;48450 144TH ST;45.3047;-96.5103;BIG STONE CITY;Grant;SD;57216;OTTER TAIL CORP (53.9%);;;;;;;;;
2017;Birchwood Power Facility;1000259;10900 BIRCHWOOD DRIVE;38.2667;-77.3147;KING GEORGE;King George;VA;22485;J-POWER USA DEVELOPMENT CO LTD (50%);;;;;;;;;
2017;Black Dog;1000689;1400 BLACK DOG ROAD;44.8108;-93.2501;BURNSVILLE;Dakota;MN;55337;XCEL ENERGY (100%);C,D;1;293326;293326;0;0;0;0;293326
2017;Black Mountain Facility;1006869;;36.223139;-114.881032;LAS VEGAS;CLARK;NV;89124;ROCKLAND CAPITAL LLC (100%);C;1;357046;357046;0;0;0;0;357046
2017;Black Mountain Generating Station;1000489;6625 S. Yuma Road;35.0361;-114.1594;Golden Valley;Mohave;AZ;86413;UNS ENERGY CORP (100%);D;1;30059;30059;0;0;0;0;30059
2017;Blackhawk Station;1005822;SPUR 119 N COGEN PLACE;35.6957;-101.36;BORGER;Hutchinson;TX;79007;GREAT POINT POWER LLC (100%);D;1;1161959;1161959;0;0;0;0;1161959
2017;Blount Street;1000979;717 E MAIN ST;43.0792;-89.3739;MADISON;Dane;WI;53703;MGE ENERGY (100%);C,D;1;19495;19495;0;0;0;0;19495
2017;Blue Lake Generating Plant;1000424;1200 70TH ST;44.7855;-93.4315;SHAKOPEE;Scott;MN;55379;XCEL ENERGY (100%);C,D;1;54941;54941;0;0;0;0;54941
2017;Blue Spruce Energy Center;1000141;1751 N POWHATON RD;39.7436;-104.68;AURORA;Adams;CO;80019;XCEL ENERGY (100%);C,D;1;235951;235951;0;0;0;0;235951
2017;Blue Valley;1007421;21500 E TRUMAN RD;39.0919;-94.3261;INDEPENDENCE;Jackson;MO;64056;CITY OF INDEPENDENCE MISSOURI (100%);C,D;1;6778;6778;0;0;0;0;6778
2017;Bluegrass Generating Station;1001341;3095 Commerce Parkway;38.3902;-85.4133;LA GRANGE;Oldham;KY;40031;EAST KENTUCKY POWER COOPERATIVE (100%);C,D;1;49611;49611;0;0;0;0;49611
2017;Bluffview Power Plant;1000463;755 MURRAY DRIVE;36.7164;-108.2153;FARMINGTON;San Juan;NM;87401;CITY OF FARMINGTON (100%);D;1;177809;177809;0;0;0;0;177809
2017;Blythe Energy;1001405;385 N. Buck Blvd.;33.6157;-114.6865;BLYTHE;Riverside;CA;92225;ALTAGAS LTD (100%);D;1;688657;688657;0;0;0;0;688657
2017;Boardman;1007940;73334 TOWER RD;45.6933;-119.8056;BOARDMAN;Morrow;OR;97818;PORTLAND GENERAL ELECTRIC CO (90%);;;;;;;;;
2017;Bonanza;1001149;12500 EAST 25500 SOUTH;40.0864;-109.2844;VERNAL;Uintah;UT;84078;DESERET GENERATION & TRANSMISSION COOPERATIVE (96.25%);;;;;;;;;
2017;Borger Carbon Black Plant;1000605;9455 FM 1559;35.665516;-101.435748;Borger;HUTCHINSON;TX;79007;SID RICHARDSON CARBON & ENERGY CO (100%);C,X;1;314968;0;0;0;314968;0;314968
