SECTOR,value,LONGITUDE,LATITUDE
Chemicals,0.092978,20.92,50.02
Chemicals,0.034811,4.255,51.51
Chemicals,0.082564,0.57,49.48
Chemicals,0.035183,15.26,38.2
Chemicals,0.069696,14.54,53.57
Chemicals,0.044555,2.22,51
Chemicals,0.045819,11.82,58.08
Chemicals,0.013984,-0.52,44.9
Chemicals,0.067911,18.96,52.7
Chemicals,0.039571,6.24,48.64
Chemicals,0.071928,18.25,50.3
Chemicals,0.014951,4.278,51.87
Chemicals,0.015546,4.264,51.89
Chemicals,0.009818,7.01,48.99
Chemicals,0.038232,27.66,43.2
Chemicals,0.010042,4.252,51.88
Chemicals,0.040538,2.22,51
Chemicals,0.036968,6.36,48.61
Chemicals,0.011232,5.04,43.38
Chemicals,0.00781,6.947,53.31
Chemicals,0.011901,4.252,51.88
Chemicals,0.015397,4.278,51.87
Chemicals,0.011009,7.54,47.83
Chemicals,0.009967,7.54,47.83
Chemicals,0.040613,2.97,48.58
Chemicals,0.205295,4.562,51.68
Chemicals,0.191162,4.562,51.68
Chemicals,0.008777,4.252,51.88
Chemicals,0.009223,6.965,53.29
Chemicals,0.011306,4.278,51.87
Chemicals,0.026778,4.259,51.87
Chemicals,0.01086,6.965,53.29
Chemicals,0.188931,4.562,51.68
Chemicals,0.039943,27.7,43.26
Chemicals,0.024546,0.53,49.5
Chemicals,0.047233,4.33,51.88
Chemicals,0.168848,3.85,51.27
Chemicals,0.031538,4.255,51.51
Chemicals,0.022835,14.52,50.27
Chemicals,0.014653,-0.65,43.42
Chemicals,0.225378,3.85,51.27
Chemicals,0.032133,5.4,47.03
Chemicals,0.018447,15.1,51.63
Chemicals,0.015248,-0.65,43.42
Chemicals,0.029976,4.259,51.87
Chemicals,0.018447,15.1,51.63
Chemicals,0.015992,12.25,44.45
Chemicals,0.013909,8.812,45.43
Chemicals,0.009521,12.51,42.5
Chemicals,0.01986,6.962,53.31
Chemicals,0.140583,21.97,51.45
Chemicals,0.033472,7.54,47.83
Chemicals,0.01562,7.54,47.83
Chemicals,0.012794,4.278,51.87
Chemicals,0.0421,0.22,49.48
Chemicals,0.084052,0.22,49.48
Chemicals,0.009744,5.426,53.18
Chemicals,0.08554,20.92,50.02
Chemicals,0.03377,24.89,43.71
Chemicals,0.01138,12.23,44.43
Chemicals,0.009893,4.252,51.88
Chemicals,0.009372,4.252,51.88
Chemicals,0.02715,7.49,47.78
Chemicals,0.030571,14.32,50.25
Chemicals,0.023133,0.53,49.5
Chemicals,0.020232,6.962,53.31
Chemicals,0.027819,28.76,45.17
Chemicals,0.00848,4.098,51.96
Chemicals,0.009447,6.965,53.29
Chemicals,0.017554,4.264,51.89
Chemicals,0.03377,5.4,47.03
Chemicals,0.033546,1.04,49.4
Chemicals,0.078101,15.17,37.13
Chemicals,0.015025,21.02,47.91
Chemicals,0.039646,14.03,48.01
Chemicals,0.010265,12.23,44.43
Chemicals,0.032728,15.26,38.2
Chemicals,0.016959,4.1,48.52
Chemicals,0.023654,1.04,49.4
Chemicals,0.118268,21.97,51.45
Chemicals,0.03667,19.27,50.04
Chemicals,0.012199,4.727,51.81
Chemicals,0.039348,14.03,48.01
Chemicals,0.044853,6.36,48.61
Chemicals,0.032505,0.22,49.48
Chemicals,0.0331,4.295,51.87
Chemicals,0.133888,17.93,48.18
Chemicals,0.024844,4.255,51.51
Chemicals,0.03496,4.255,51.51
Chemicals,0.010934,6.71,49.12
Chemicals,0.03429,27.38,44.53
Chemicals,0.061068,18.96,52.7
Chemicals,0.016959,4.264,51.89
Chemicals,0.030571,4.295,51.87
Chemicals,0.03377,15.17,37.21
Chemicals,0.066349,3.689,51.45
Chemicals,0.017926,4.264,51.89
Chemicals,0.007513,4.26,51.88
Chemicals,0.031538,17.17,48.12
Chemicals,0.020604,6.962,53.31
Chemicals,0.02953,18.13,47.15
Chemicals,0.089259,0.57,49.48
Chemicals,0.022017,0.57,49.48
Chemicals,0.008256,4.098,51.96
Chemicals,0.064266,18.13,47.15
Chemicals,0.01681,0.57,49.48
Chemicals,0.031092,5.4,47.03
Chemicals,0.036001,1.04,49.4
Chemicals,0.013984,4.77,45.39
Chemicals,0.009447,6.965,53.29
Chemicals,0.014579,6.71,49.12
Chemicals,0.02105,0.57,49.48
Chemicals,0.013463,4.278,51.87
Chemicals,0.034067,4.295,51.87
Chemicals,0.046043,4.33,51.88
Chemicals,0.009521,7.01,48.99
Chemicals,0.021571,4.259,51.87
Chemicals,0.050059,4.256,51.88
Chemicals,0.029009,17.17,48.12
Chemicals,0.072151,17.93,48.18
Chemicals,0.014802,3.689,51.45
Chemicals,0.017629,27.23,59.4
Chemicals,0.02105,4.256,51.88
Chemicals,0.041728,26.94,46.51
Chemicals,0.023356,4.259,51.87
Chemicals,0.078101,17.93,48.18
Chemicals,0.009298,6.965,53.29
Chemicals,0.030571,4.255,51.51
Chemicals,0.196369,3.85,51.27
Chemicals,0.007513,4.278,51.87
Chemicals,0.036596,27.7,43.26
Chemicals,0.037414,26.94,46.51
Chemicals,0.264057,3.85,51.27
Chemicals,0.196369,4.562,51.68
Chemicals,0.012273,-0.52,44.9
Chemicals,0.010414,24.29,45.03
Chemicals,0.032505,14.07,50.51
Chemicals,0.09149,24.5,46.51
Chemicals,0.007736,12.22,45.44
Chemicals,0.024621,7.888,46.29
Chemicals,0.013538,4.098,51.96
Chemicals,0.007587,4.278,51.87
Chemicals,0.012943,9.766,45.71
Chemicals,0.042993,6.24,48.64
Chemicals,0.039869,26.94,46.51
Chemicals,0.072076,0.22,49.48
Chemicals,0.108598,24.5,46.51
Chemicals,0.011827,-0.52,44.9
Chemicals,0.008777,20.64,48.25
Chemicals,0.00967,18.91,46.83
Chemicals,0.045076,4.287,51.87
Chemicals,0.016587,4.264,51.89
Chemicals,0.038307,6.24,48.64
Chemicals,0.010934,4.278,51.87
Chemicals,0.028488,0.53,49.5
Chemicals,0.073192,18.11,52.76
Chemicals,0.072448,8.353,40.83
Chemicals,0.018893,3.689,51.45
Chemicals,0.019191,6.962,53.31
Chemicals,0.013909,3.689,51.45
Chemicals,0.012794,17.26,50.46
Chemicals,0.025216,8.685,63.41
Chemicals,0.097441,4.562,51.68
Chemicals,0.23356,3.782,51.34
Chemicals,0.011157,24.29,45.04
Chemicals,0.007736,11.85,58.09
Chemicals,0.009521,7.01,48.99
Chemicals,0.031761,4.295,51.87
Chemicals,0.011678,4.098,51.96
Chemicals,0.008033,5.42,43.29
Chemicals,0.015323,10.83,45.13
Chemicals,0.076614,5.16,43.5
Chemicals,0.018224,5.16,43.5
Chemicals,0.018001,5.16,43.5
Chemicals,0.075126,5.16,43.5
Chemicals,0.185956,4.562,51.68
Chemicals,0.066944,18.25,50.3
Chemicals,0.008851,5.42,43.29
Chemicals,0.007513,4.278,51.87
Chemicals,0.027298,15.71,50.05
Chemicals,0.00967,4.252,51.88
Chemicals,0.007661,4.9,43.45
Chemicals,0.016438,4.9,43.45
Chemicals,0.045076,4.287,51.87
Chemicals,0.333233,13.61,50.56
Chemicals,0.016513,4.9,43.45
Chemicals,0.023207,4.259,51.87
Chemicals,0.020976,15.71,50.05
Chemicals,0.020827,17.95,49.49
Chemicals,0.058464,18.24,52.75
Chemicals,0.012422,4.727,51.81
Chemicals,0.090746,0.57,49.48
Chemicals,0.127938,5.04,43.38
Chemicals,0.032282,4.255,51.51
Chemicals,0.011009,6.71,49.12
Chemicals,0.034737,2.97,48.58
Chemicals,0.069845,21.03,47.91
Chemicals,0.08554,21.03,47.91
Chemicals,0.043662,6.36,48.61
Chemicals,0.015397,12.25,44.45
Chemicals,0.0241,17.95,49.49
Chemicals,0.023059,15.1,51.63
Chemicals,0.23356,13.61,50.56
Chemicals,0.010042,21.02,47.91
Chemicals,0.037042,27.66,43.2
Chemicals,0.008182,24.97,45.81
Chemicals,0.057051,0.22,49.48
Chemicals,0.030869,1.04,49.4
Chemicals,0.018075,24.47,40.95
Chemicals,0.082564,18.24,52.75
Chemicals,0.042919,6.24,48.64
Chemicals,0.184468,3.85,51.27
Chemicals,0.012496,5.04,43.38
Chemicals,0.012943,5.04,43.38
Chemicals,0.129425,5.04,43.38
Chemicals,0.009447,7.01,48.99
Chemicals,0.078845,18.11,52.76
Chemicals,0.068283,4.256,51.88
Chemicals,0.040538,5.4,47.03
Chemicals,0.027298,17.17,48.12
Chemicals,0.024323,10.47,43.4
Chemicals,0.040613,4.287,51.87
Chemicals,0.042026,17.93,48.18
Chemicals,0.007885,5.42,43.29
Chemicals,0.025364,2.97,48.58
Chemicals,0.022612,0.53,49.5
Chemicals,0.023207,15.1,51.63
Chemicals,0.127938,21.97,51.45
Chemicals,0.043886,6.36,48.61
Chemicals,0.039571,19.27,50.04
Chemicals,0.063076,18.96,52.7
Chemicals,0.063671,15.17,37.13
Chemicals,0.081077,20.92,50.02
Chemicals,0.009,8.741,45.43
Chemicals,0.02224,28.76,45.17
Chemicals,0.009595,6.965,53.29
Chemicals,0.012571,12.23,44.43
Chemicals,0.017852,14.52,50.27
Chemicals,0.087771,0.22,49.48
Chemicals,0.030199,4.255,51.51
Chemicals,0.035183,18,40.63
Chemicals,0.020306,0.57,49.48
Chemicals,0.009818,6.965,53.29
Chemicals,0.009744,-0.92,37.65
Chemicals,0.029604,17.17,48.12
Chemicals,0.012422,24.29,45.03
Chemicals,0.019488,28.76,45.17
Chemicals,0.011306,24.47,40.95
Chemicals,0.013909,17.95,49.5
Chemicals,0.075126,18.25,50.3
Chemicals,0.090746,0.57,49.48
Chemicals,0.048125,2.22,51
Chemicals,0.014653,5.04,43.38
Chemicals,0.029009,4.295,51.87
Chemicals,0.019488,7.54,47.83
Chemicals,0.037489,7.54,47.83
Chemicals,0.010042,7.54,47.83
Chemicals,0.013686,17.26,50.46
Chemicals,0.020306,28.76,45.17
Chemicals,0.009075,4.252,51.88
Chemicals,0.024323,17.95,49.49
Chemicals,0.018893,5.16,43.5
Chemicals,0.020678,4.259,51.87
Chemicals,0.016364,4.9,43.45
Chemicals,0.00967,4.278,51.87
Chemicals,0.194882,3.782,51.34
Chemicals,0.10711,14.54,53.57
Chemicals,0.051696,2.88,48.59
Chemicals,0.018298,26.94,46.51
Chemicals,0.02053,7.54,47.83
Chemicals,0.008851,4.77,45.39
Chemicals,0.017257,14.52,50.27
Chemicals,0.176286,4.562,51.68
Chemicals,0.072895,5.16,43.5
Chemicals,0.083308,18.96,52.7
Chemicals,0.095209,5.04,43.38
Chemicals,0.016513,4.264,51.89
Chemicals,0.077358,18.11,52.76
Chemicals,0.010265,12.23,44.43
Chemicals,0.087027,20.92,50.02
Chemicals,0.030646,7.49,47.78
Chemicals,0.068506,18.25,50.3
Chemicals,0.06196,18.24,52.75
Chemicals,0.011306,27.38,44.53
Chemicals,0.027298,7.49,47.78
Chemicals,0.112317,14.54,53.57
Chemicals,0.015248,27.38,44.53
Chemicals,0.139095,21.97,51.45
Chemicals,0.017257,-8.49,43.33
Chemicals,0.017852,-5.39,36.18
Chemicals,0.009372,4.727,51.81
Chemicals,0.021943,6.962,53.31
Chemicals,0.052663,12.23,45.44
Chemicals,0.007438,4.9,43.45
Chemicals,0.052291,11.59,44.85
Chemicals,0.181493,3.85,51.27
Chemicals,0.027373,1.231,41.18
Chemicals,0.022463,15.1,51.63
Chemicals,0.007885,12.66,50.18
Chemicals,0.030794,19.27,50.04
Chemicals,0.015323,-1.35,42.54
Chemicals,0.00781,4.278,51.87
Chemicals,0.059878,4.256,51.88
Chemicals,0.008851,0,39.95
Chemicals,0.238767,3.782,51.34
Chemicals,0.022092,7.49,47.78
Chemicals,0.020083,7.54,47.83
Chemicals,0.038084,7.54,47.83
Chemicals,0.008703,1.161,41.1
Chemicals,0.013091,17.26,50.46
Chemicals,0.134632,24.5,46.51
Chemicals,0.011232,15.18,37.18
Chemicals,0.009298,-0.92,37.65
Chemicals,0.031092,27.38,44.53
Chemicals,0.009298,4.098,51.96
Chemicals,0.194138,3.782,51.34
Chemicals,0.069027,1.226,41.19
Chemicals,0.009744,-5.43,40.96
Chemicals,0.023207,18.13,47.15
Chemicals,0.011083,4.727,51.81
Chemicals,0.176286,3.85,51.27
Chemicals,0.043886,2.22,51
Chemicals,0.023654,17.95,49.49
Chemicals,0.009149,7.54,47.83
Chemicals,0.007661,-5.4,36.2
Chemicals,0.035927,-6.88,37.18
Chemicals,0.007661,-8.57,40.78
Chemicals,0.010116,1.161,41.1
Chemicals,0.009149,0,39.95
Chemicals,0.014653,-8.47,43.31
Chemicals,0.026852,4.259,51.87
Chemicals,0.030199,4.295,51.87
Chemicals,0.012719,21.02,47.91
Chemicals,0.060473,1.226,41.19
Chemicals,0.011752,-1.35,42.54
Chemicals,0.014505,4.264,51.89
Chemicals,0.013835,4.278,51.87
Chemicals,0.011306,-6.88,37.18
Chemicals,0.008628,7.54,47.83
Chemicals,0.02767,-8.83,37.98
Chemicals,0.068134,21.03,47.91
Chemicals,0.009893,23.86,46.39
Chemicals,0.008703,-8.82,37.98
Chemicals,0.009075,6.962,53.31
Chemicals,0.032654,1.231,41.18
Chemicals,0.019488,-4.05,38.66
Chemicals,0.02291,-8.83,37.98
Chemicals,0.045819,4.287,51.87
Chemicals,0.012347,-8.82,37.98
Chemicals,0.071407,1.22,41.17
Chemicals,0.045596,-6.88,37.18
Chemicals,0.010785,18.57,47.76
Chemicals,0.027745,-6.88,37.18
Chemicals,0.010637,-4.05,38.66
Chemicals,0.0151,-6.88,37.18
Chemicals,0.012199,-6.88,37.18
Chemicals,0.015248,-2.92,42.68
Chemicals,0.084052,21.03,47.91
Chemicals,0.064043,-7.45,43.69
Chemicals,0.014728,-0.92,37.65
Chemicals,0.142814,4.562,51.68
Chemicals,0.070142,-7.45,43.69
Chemicals,0.070663,18.25,50.3
Chemicals,0.078845,18.24,52.75
Chemicals,0.03853,4.33,51.88
Chemicals,0.018298,27.23,59.4
Chemicals,0.023802,18.13,47.15
Chemicals,0.02648,18.13,47.15
Chemicals,0.079589,18.11,52.76
Chemicals,0.01443,21.02,47.91
Chemicals,0.008182,-3.78,43.41
Chemicals,0.14207,21.97,51.45
Chemicals,0.068432,20.92,50.02
Chemicals,0.011529,0,39.95
Chemicals,0.015546,21.02,47.91
Chemicals,0.03496,-8.83,37.98
Chemicals,0.00967,-8.02,43.15
Chemicals,0.008777,4.252,51.88
Chemicals,0.029679,4.255,51.51
Chemicals,0.016513,-4.05,38.66
Chemicals,0.06196,1.226,41.19
Chemicals,0.049539,-9.05,38.67
Chemicals,0.014133,-4.05,38.66
Chemicals,0.211246,13.61,50.56
Chemicals,0.051175,1.226,41.19
Chemicals,0.028191,24.89,43.71
Chemicals,0.10116,14.54,53.57
Chemicals,0.019414,-5.39,36.18
Chemicals,0.013389,17.26,50.46
Chemicals,0.05058,24.92,44.81
Chemicals,0.018744,-5.39,36.18
Chemicals,0.236536,3.85,51.27
Chemicals,0.010488,0,39.95
Chemicals,0.055415,1.22,41.17
Chemicals,0.02343,15.1,51.63
Chemicals,0.014505,-5.43,40.96
Chemicals,0.010785,18.57,47.76
Chemicals,0.014058,-8.47,43.31
Chemicals,0.073787,21.03,47.91
Chemicals,0.01324,21.02,47.91
Chemicals,0.029902,19.27,50.04
Chemicals,0.009967,-8.02,43.15
Chemicals,0.060101,-7.45,43.69
Chemicals,0.083308,21.03,47.91
Chemicals,0.008926,1.161,41.1
Chemicals,0.010934,-8.02,43.15
Chemicals,0.055117,-4.03,43.36
Chemicals,0.013909,21.02,47.91
Chemicals,0.008628,20.64,48.24
Chemicals,0.050059,18.13,47.15
Chemicals,0.047902,23.72,44.37
Chemicals,0.070663,1.22,41.17
Chemicals,0.22761,13.61,50.56
Chemicals,0.012868,23.86,46.39
Chemicals,0.210502,3.782,51.34
Chemicals,0.012496,3.689,51.45
Chemicals,0.074085,1.22,41.17
Chemicals,0.057126,18.13,47.15
Chemicals,0.016959,-4.05,38.66
Chemicals,0.026778,1.231,41.18
Chemicals,0.064118,17.93,48.18
Chemicals,0.080333,18.96,52.7
Chemicals,0.009744,20.66,48.24
Chemicals,0.013017,4.727,51.81
Chemicals,0.027075,1.231,41.18
Chemicals,0.015323,6.962,53.31
Chemicals,0.078845,21.03,47.91
Chemicals,0.026331,4.255,51.51
Chemicals,0.181493,4.562,51.68
Chemicals,0.16736,3.85,51.27
Chemicals,0.197113,3.782,51.34
Chemicals,0.012496,4.098,51.96
Chemicals,0.032877,4.295,51.87
Chemicals,0.103391,-9.05,52.62
Chemicals,0.015174,-2.92,42.68
Chemicals,0.009818,24.29,45.04
Chemicals,0.028265,1.231,41.18
Chemicals,0.06739,-4.03,43.36
Chemicals,0.00781,4.252,51.88
Chemicals,0.019339,28.76,45.17
Chemicals,0.01086,3.689,51.45
Chemicals,0.009298,26.47,46.87
Chemicals,0.007885,1.2,41.11
Chemicals,0.035108,4.33,51.88
Chemicals,0.012273,4.278,51.87
Chemicals,0.017777,4.264,51.89
Chemicals,0.020306,8.057,45.2
Chemicals,0.062555,1.226,41.19
Chemicals,0.032356,24.89,43.71
Chemicals,0.06382,1.22,41.17
Chemicals,0.032282,15.71,50.05
Chemicals,0.016067,-8.49,43.33
Chemicals,0.023059,4.259,51.87
Chemicals,0.012571,-8.47,43.31
Chemicals,0.00967,4.256,51.88
Chemicals,0.031241,-6.88,37.18
Chemicals,0.008851,-0.92,37.65
Chemicals,0.077358,13.61,47.96
Chemicals,0.011083,-6.87,37.19
Chemicals,0.0241,1.231,41.18
Chemicals,0.007736,1.178,41.11
Chemicals,0.081077,17.93,48.18
Chemicals,0.065754,-7.45,43.69
Chemicals,0.010488,-8.02,43.15
Chemicals,0.01019,0,39.95
Chemicals,0.008033,-3.78,43.41
Chemicals,0.015397,-8.49,43.33
Chemicals,0.026183,15.17,37.21
Chemicals,0.014207,-8.47,43.31
Chemicals,0.011752,-0.52,44.9
Chemicals,0.014951,-6.88,37.18
Chemicals,0.01138,-6.87,37.19
Chemicals,0.009967,18.23,49.83
Chemicals,0.027447,1.231,41.18
Chemicals,0.014058,-8.49,43.33
Chemicals,0.008703,-0.92,37.65
Chemicals,0.025439,14.07,50.51
Chemicals,0.084796,-4.03,43.36
Chemicals,0.11678,24.5,46.51
Chemicals,0.032133,9.593,59.09
Chemicals,0.048125,-7.45,43.69
Chemicals,0.007587,4.278,51.87
Chemicals,0.009744,-6.87,37.19
Chemicals,0.01443,-8.49,43.33
Chemicals,0.03191,27.38,44.53
Chemicals,0.008033,-3.78,43.41
Chemicals,0.009149,18.23,49.83
Chemicals,0.01324,-5.43,40.96
Chemicals,0.013314,-5.43,40.96
Chemicals,0.008033,-3.78,43.41
Chemicals,0.015992,2.247,41.57
Chemicals,0.015546,-8.49,43.33
Chemicals,0.021422,-5.39,36.18
Chemicals,0.014356,-8.47,43.31
Chemicals,0.019042,-5.39,36.18
Chemicals,0.010711,-8.02,43.15
Chemicals,0.073192,17.93,48.18
Chemicals,0.0331,-4.05,38.66
Chemicals,0.070738,1.226,41.19
Chemicals,0.009521,1.161,41.1
Chemicals,0.036075,-6.88,37.18
Chemicals,0.014133,-6.88,37.18
Chemicals,0.037117,-6.88,37.18
Chemicals,0.010637,-4.05,38.68
Chemicals,0.06739,-4.03,43.36
Chemicals,0.017182,-5.39,36.18
Chemicals,0.076614,1.22,41.17
Chemicals,0.022389,-5.39,36.18
Chemicals,0.10116,-9.05,52.62
Chemicals,0.01205,-5.4,36.2
Chemicals,0.011752,-6.88,37.18
Chemicals,0.061291,1.226,41.19
Chemicals,0.011604,-5.39,36.18
Chemicals,0.021571,1.231,41.18
Chemicals,0.024323,-8.83,37.98
Chemicals,0.037861,-8.83,37.98
Chemicals,0.015843,24.29,45.03
Chemicals,0.015248,-6.88,37.18
Chemicals,0.00848,-6.94,37.22
Chemicals,0.013463,-1.35,42.54
Chemicals,0.008851,-5.43,40.96
Chemicals,0.03734,-6.88,37.18
Chemicals,0.011976,-6.87,37.19
Chemicals,0.013314,-6.88,37.18
Chemicals,0.06144,1.226,41.19
Chemicals,0.011976,-6.87,37.19
Chemicals,0.07587,-7.45,43.69
Chemicals,0.008108,4.77,45.39
Chemicals,0.055787,0.22,49.48
Chemicals,0.011083,26.94,46.51
Chemicals,0.08554,0.57,49.48
Chemicals,0.016215,-8.47,43.31
Chemicals,0.011901,-8.02,43.15
Chemicals,0.046861,1.04,49.4
Chemicals,0.014876,-2.92,42.68
Chemicals,0.017629,-5.39,36.18
Chemicals,0.069845,-7.45,43.69
Chemicals,0.017331,0.57,49.48
Chemicals,0.009744,4.77,45.39
Chemicals,0.01086,-8.02,43.15
Chemicals,0.010414,-8.02,43.15
Chemicals,0.08554,0.22,49.48
Chemicals,0.016438,-4.05,38.66
Chemicals,0.018744,-4.05,38.66
Chemicals,0.070142,1.226,41.19
Chemicals,0.045596,26.94,46.51
Chemicals,0.014058,-4.05,38.66
Chemicals,0.014207,-8.47,43.31
Chemicals,0.009967,7.01,48.99
Chemicals,0.0241,-5.39,36.18
Chemicals,0.009,-0.92,37.65
Chemicals,0.008628,-8.23,43.46
Chemicals,0.010116,-8.23,43.46
Chemicals,0.010116,-8.23,43.46
Chemicals,0.010339,0,39.95
Chemicals,0.021794,0.53,49.5
Chemicals,0.061291,1.226,41.19
Chemicals,0.030422,15.26,38.2
Chemicals,0.010637,0,39.95
Chemicals,0.009447,0,39.95
Chemicals,0.045001,6.24,48.64
Chemicals,0.01086,0,39.95
Chemicals,0.047902,2.22,51
Chemicals,0.047828,17.93,48.18
Chemicals,0.033249,5.4,47.03
Chemicals,0.059655,16.79,45.46
Chemicals,0.045596,6.36,48.61
Chemicals,0.011455,6.71,49.12
Chemicals,0.009298,-5.39,36.18
Chemicals,0.010637,6.965,53.29
Chemicals,0.008182,5.42,43.29
Chemicals,0.018149,-6.88,37.18
Chemicals,0.011604,-0.92,37.65
Chemicals,0.06568,-4.03,43.36
Chemicals,0.082564,1.22,41.17
Chemicals,0.07587,1.22,41.17
Chemicals,0.009372,-4.05,38.68
Chemicals,0.00967,-3.78,43.41
Chemicals,0.046861,-7.45,43.69
Chemicals,0.205295,3.782,51.34
Chemicals,0.012347,5.04,43.38
Chemicals,0.081077,-7.45,43.69
Chemicals,0.019116,-4.05,38.66
Chemicals,0.018521,-8.49,43.33
Chemicals,0.043142,2.88,48.59
Chemicals,0.011529,-6.87,37.19
Chemicals,0.010711,-8.02,43.15
Chemicals,0.212733,3.782,51.34
Chemicals,0.009893,-5.39,36.18
Chemicals,0.013984,4.9,43.45
Chemicals,0.011232,7.103,51.67
Chemicals,0.019414,7.103,51.67
Chemicals,0.013389,9.766,45.71
Chemicals,0.109342,5.04,43.38
Chemicals,0.07587,1.22,41.17
Chemicals,0.013389,-1.35,42.54
Chemicals,0.033249,-6.88,37.18
Chemicals,0.008703,-1.35,42.54
Chemicals,0.035406,18,40.63
Chemicals,0.036224,9.621,59.12
Chemicals,0.008108,-5.4,36.2
Chemicals,0.013686,-4.05,38.66
Chemicals,0.115293,24.5,46.51
Chemicals,0.008851,4.9,43.45
Chemicals,0.060919,16.79,45.46
Chemicals,0.025588,-6.88,37.18
Chemicals,0.029307,15.17,37.21
Chemicals,0.012273,-5.43,40.96
Chemicals,0.077358,13.61,47.96
Chemicals,0.012347,-8.47,43.31
Chemicals,0.009223,0,39.95
Chemicals,0.072448,-4.03,43.36
Chemicals,0.028265,7.49,47.78
Chemicals,0.025959,1.231,41.18
Chemicals,0.009893,7.54,47.83
Chemicals,0.03377,25.52,60.29
Chemicals,0.025736,12.1,51.04
Chemicals,0.098185,12.35,51.19
Chemicals,0.047753,11.82,58.08
Chemicals,0.011529,11.56,51.88
Chemicals,0.014207,-8.47,43.31
Chemicals,0.117524,12.57,51.87
Chemicals,0.069919,6.577,51.56
Chemicals,0.034885,13.88,51.47
Chemicals,0.056084,11.24,51.8
Chemicals,0.029307,11.7,48.75
Chemicals,0.009818,-6.87,37.19
Chemicals,0.009818,15.18,37.18
Chemicals,0.024249,1.231,41.18
Chemicals,0.020827,14.36,51.52
Chemicals,0.214221,6.846,51.06
Chemicals,0.042175,11.82,58.08
Chemicals,0.026257,10.47,43.4
Chemicals,0.019488,25.51,60.31
Chemicals,0.011009,11.9,48.9
Chemicals,0.013612,9.158,53.91
Chemicals,0.016067,9.186,53.9
Chemicals,0.008554,6.646,51.46
Chemicals,0.019265,7.54,47.83
Chemicals,0.009,9.186,53.9
Chemicals,0.008777,1.161,41.1
Chemicals,0.022017,6.666,50.94
Chemicals,0.070142,9.207,53.91
Chemicals,0.018075,11.93,51.4
Chemicals,0.013314,9.158,53.91
Chemicals,0.011604,6.662,51.36
Chemicals,0.014802,10.83,45.13
Chemicals,0.009298,7.103,51.67
Chemicals,0.013166,16.22,58.61
Chemicals,0.052365,9.507,53.63
Chemicals,0.018744,7.103,51.67
Chemicals,0.008256,8.741,45.43
Chemicals,0.012645,6.976,50.83
Chemicals,0.008851,11.85,58.09
Chemicals,0.013091,23.86,46.39
Chemicals,0.036299,6.705,51.43
Chemicals,0.104135,9.207,53.91
Chemicals,0.030869,9.497,53.64
Chemicals,0.008331,7.214,51.53
Chemicals,0.033695,13.88,51.47
Chemicals,0.012347,8.485,50.02
Chemicals,0.069547,-7.45,43.69
Chemicals,0.011752,-8.02,43.15
Chemicals,0.082564,12.35,51.19
Chemicals,0.010116,7.316,50.51
Chemicals,0.007513,11.85,58.09
Chemicals,0.02053,8.365,49.65
Chemicals,0.013984,24.29,45.03
Chemicals,0.542991,8.424,49.51
Chemicals,0.188187,6.964,50.84
Chemicals,0.009893,8.546,53.53
Chemicals,0.016438,9.952,53.51
Chemicals,0.012794,12.23,44.43
Chemicals,0.009818,11.85,58.09
Chemicals,0.023207,8.685,63.41
Chemicals,0.048348,11.82,58.08
Chemicals,0.121987,9.207,53.91
Chemicals,0.012794,24.29,45.03
Chemicals,0.015472,-8.49,43.33
Chemicals,0.012422,-8.47,43.31
Chemicals,0.018001,-8.49,43.33
Chemicals,0.010934,12.23,44.43
Chemicals,0.025811,11.7,48.75
Chemicals,0.081077,1.22,41.17
Chemicals,0.023579,8.369,49.65
Chemicals,0.016364,9.952,53.51
Chemicals,0.010339,7.316,50.51
Chemicals,0.013463,-5.43,40.96
Chemicals,0.060993,-4.03,43.36
Chemicals,0.014876,9.158,53.91
Chemicals,0.012199,9.186,53.9
Chemicals,0.119012,9.207,53.91
Chemicals,0.093722,8.227,52.95
Chemicals,0.391995,8.423,49.51
Chemicals,0.012496,8.07,53.62
Chemicals,0.012422,27.38,44.53
Chemicals,0.041133,11.7,48.75
Chemicals,0.030943,25.52,60.3
Chemicals,0.007587,9.657,52.91
Chemicals,0.063746,12.84,48.18
Chemicals,0.009744,-3.78,43.41
Chemicals,0.04396,11.24,51.8
Chemicals,0.050506,12.23,45.44
